pitch_accel,pitch_filtered,front_motor_pwm,back_motor_pwm,,,,,
-200.3708,39.9098,1112.58032,1087.41968,,,,,
201.9652,38.1656,1109.97742,1090.02258,,,,,
103.6208,34.3646,1109.54138,1090.45862,,,,,
214.2606,32.96,1108.59119,1091.40881,,,,,
34.8872,27.8842,1108.23999,1091.76001,,,,,
-234.9354,17.5818,1106.97107,1093.02893,,,,,
2583.0256,63.9012,1104.39539,1095.60461,,,,,
930.157,76.2872,1115.97534,1084.02466,,,,,
-424.472,61.2948,1119.07178,1080.92822,,,,,
195.7286,59.2128,1115.32373,1084.67627,,,,,
-505.8386,42.9132,1114.80322,1085.19678,,,,,
-301.9428,31.4374,1110.72827,1089.27173,,,,,
286.2344,31.8014,1107.85938,1092.14062,,,,,
-198.3414,22.5956,1107.95032,1092.04968,,,,,
-229.0848,13.1026,1105.64893,1094.35107,,,,,
-159.2322,5.278,1103.27563,1096.72437,,,,,
-165.4974,-2.5454,1101.31958,1098.68042,,,,,
-343.9768,-13.6948,1099.36365,1100.63635,,,,,
-26.723,-18.3068,1096.57629,1103.42371,,,,,
-476.6012,-32.0256,1095.42334,1104.57666,,,,,
-752.6752,-51.189,1091.99353,1108.00647,,,,,
-219.2412,-58.6814,1087.20276,1112.79724,,,,,
313.0508,-55.279,1085.32971,1114.67029,,,,,
167.8038,-55.0464,1086.18018,1113.81982,,,,,
81.7842,-56.3032,1086.2384,1113.7616,,,,,
-129.4526,-61.6816,1085.92419,1114.07581,,,,,
-311.7192,-70.45,1084.57959,1115.42041,,,,,
107.426,-70.4014,1082.38745,1117.61255,,,,,
-866.8514,-90.1298,1082.39966,1117.60034,,,,,
-467.7498,-101.2994,1077.46753,1122.53247,,,,,
212.1642,-98.2296,1074.67517,1125.32483,,,,,
-316.1004,-105.7646,1075.44263,1124.55737,,,,,
454.0428,-98.2482,1073.55884,1126.44116,,,,,
345.5152,-92.299,1075.43799,1124.56201,,,,,
-429.5996,-101.8732,1076.92529,1123.07471,,,,,
224.067,-98.6182,1074.53174,1125.46826,,,,,
-26.4184,-100.0634,1075.34546,1124.65454,,,,,
-1097.4916,-122.565,1074.98413,1125.01587,,,,,
-242.471,-127.9034,1069.35876,1130.64124,,,,,
-243.131,-132.6126,1068.02417,1131.97583,,,,,
-1015.891,-152.2026,1066.8468,1133.1532,,,,,
-658.7454,-164.8018,1061.94934,1138.05066,,,,,
243.9158,-158.4592,1058.79956,1141.20044,,,,,
-644.2402,-170.0262,1060.38525,1139.61475,,,,,
-249.4306,-173.5756,1057.49341,1142.50659,,,,,
-334.6392,-178.0734,1056.60608,1143.39392,,,,,
-652.9188,-189.2294,1055.48169,1144.51831,,,,,
112.4744,-184.6434,1052.69263,1147.30737,,,,,
188.455,-177.995,1053.83911,1146.16089,,,,,
-587.9496,-187.4924,1055.50122,1144.49878,,,,,
-322.8202,-191.1426,1053.12683,1146.87317,,,,,
-478.5988,-197.4932,1052.21436,1147.78564,,,,,
-137.4936,-197.098,1050.62671,1149.37329,,,,,
-421.2886,-201.5316,1050.72546,1149.27454,,,,,
-499.0588,-207.7026,1049.61707,1150.38293,,,,,
11.5356,-203.2474,1048.07434,1151.92566,,,,,
-703.7906,-212.7224,1049.18811,1150.81189,,,,,
-500.592,-218.213,1046.81934,1153.18066,,,,,
510.2256,-202.6944,1045.44678,1154.55322,,,,,
-939.0912,-216.523,1049.32642,1150.67358,,,,,
-309.7762,-217.2358,1045.86926,1154.13074,,,,,
-1329.248,-238.0026,1045.69104,1154.30896,,,,,
689.8792,-217.7462,1040.49939,1159.50061,,,,,
-253.715,-216.369,1045.56348,1154.43652,,,,,
200.6728,-206.1788,1045.90771,1154.09229,,,,,
-489.0638,-209.4938,1048.45532,1151.54468,,,,,
-219.9762,-207.7,1047.62659,1152.37341,,,,,
-186.6924,-204.7816,1048.07495,1151.92505,,,,,
-335.8462,-205.1528,1048.80457,1151.19543,,,,,
-88.4524,-200.2054,1048.71179,1151.28821,,,,,
-989.3342,-213.1818,1049.94861,1150.05139,,,,,
262.8446,-200.9948,1046.70459,1153.29541,,,,,
-48.0692,-194.8644,1049.75134,1150.24866,,,,,
-59.4128,-189.4612,1051.28394,1148.71606,,,,,
-187.3322,-186.3294,1052.63477,1147.36523,,,,,
-617.5932,-191.975,1053.4176,1146.5824,,,,,
104.542,-182.9684,1052.00623,1147.99377,,,,,
-724.0254,-190.1942,1054.25793,1145.74207,,,,,
1.1698,-183.0394,1052.45142,1147.54858,,,,,
-245.2964,-180.51,1054.24023,1145.75977,,,,,
-331.8956,-180.0674,1054.87244,1145.12756,,,,,
460.6824,-163.457,1054.98315,1145.01685,,,,,
-1214.037,-180.804,1059.13574,1140.86426,,,,,
8.991,-173.4026,1054.79895,1145.20105,,,,,
-418.303,-174.2328,1056.64941,1143.35059,,,,,
6.2392,-166.7264,1056.44177,1143.55823,,,,,
27.317,-158.499,1058.31836,1141.68164,,,,,
-226.5408,-155.867,1060.37524,1139.62476,,,,,
392.3088,-140.7148,1061.0332,1138.9668,,,,,
-576.1054,-145.0934,1064.82129,1135.17871,,,,,
92.8692,-136.263,1063.72668,1136.27332,,,,,
416.791,-120.6694,1065.9342,1134.0658,,,,,
-424.8272,-122.5862,1069.83264,1130.16736,,,,,
48.994,-114.4752,1069.35339,1130.64661,,,,,
-528.4646,-118.1346,1071.38123,1128.61877,,,,,
124.6526,-108.6788,1070.46631,1129.53369,,,,,
-185.14,-105.3176,1072.83032,1127.16968,,,,,
-257.8438,-103.7402,1073.67053,1126.32947,,,,,
157.3202,-93.499,1074.06494,1125.93506,,,,,
-392.627,-94.4088,1076.62524,1123.37476,,,,,
-53.9386,-88.8638,1076.39783,1123.60217,,,,,
-234.1108,-86.5894,1077.78406,1122.21594,,,,,
-52.3586,-80.9434,1078.35266,1121.64734,,,,,
-414.6382,-82.2378,1079.76416,1120.23584,,,,,
-1100.3416,-96.8604,1079.44055,1120.55945,,,,,
182.2234,-85.935,1075.78491,1124.21509,,,,,
218.1088,-73.5002,1078.51624,1121.48376,,,,,
-512.0874,-76.8844,1081.625,1118.375,,,,,
-158.416,-72.7682,1080.77893,1119.22107,,,,,
-338.9286,-72.4214,1081.80798,1118.19202,,,,,
-574.8242,-76.814,1081.89465,1118.10535,,,,,
-215.3852,-73.711,1080.79651,1119.20349,,,,,
202.1174,-62.5514,1081.57227,1118.42773,,,,,
-72.6536,-57.0214,1084.36218,1115.63782,,,,,
300.4444,-43.1928,1085.74463,1114.25537,,,,,
-454.8636,-45.7,1089.20178,1110.79822,,,,,
144.8592,-36.1488,1088.57495,1111.42505,,,,,
156.7422,-26.554,1090.96277,1109.03723,,,,,
-15.056,-20.8052,1093.36157,1106.63843,,,,,
467.3392,-4.969,1094.79871,1105.20129,,,,,
102.4932,2.7618,1098.75769,1101.24231,,,,,
-436.3336,-0.7616,1100.69043,1099.30957,,,,,
1388.2012,32.5868,1099.80957,1100.19043,,,,,
198.249,41.4186,1108.14673,1091.85327,,,,,
182.9496,49.145,1110.35461,1089.64539,,,,,
136.8836,56.183,1112.28625,1087.71375,,,,,
2017.3432,100.4972,1114.04578,1085.95422,,,,,
197.57,107.4788,1125.12427,1074.87573,,,,,
59.0756,111.6932,1126.86975,1073.13025,,,,,
274.3824,119.7658,1127.92334,1072.07666,,,,,
670.886,135.5384,1129.94141,1070.05859,,,,,
-361.3174,130.5,1133.88452,1066.11548,,,,,
-270.6402,127.2186,1132.625,1067.375,,,,,
157.3678,132.2342,1131.80469,1068.19531,,,,,
-272.2058,128.8704,1133.05859,1066.94141,,,,,
918.4984,149.497,1132.21765,1067.78235,,,,,
423.4474,159.458,1137.37427,1062.62573,,,,,
166.2306,163.803,1139.8645,1060.1355,,,,,
198.896,168.75,1140.95068,1059.04932,,,,,
185.905,173.5604,1142.1875,1057.8125,,,,,
183.4706,178.2664,1143.39014,1056.60986,,,,,
-202.4734,174.3048,1144.56665,1055.43335,,,,,
281.179,180.2146,1143.57617,1056.42383,,,,,
73.9362,182.2008,1145.05359,1054.94641,,,,,
45.0948,183.2958,1145.55017,1054.44983,,,,,
102.3624,186.4696,1145.82397,1054.17603,,,,,
21.0086,186.871,1146.61743,1053.38257,,,,,
66.828,187.9348,1146.71777,1053.28223,,,,,
-92.4888,185.743,1146.98364,1053.01636,,,,,
558.5414,196.1476,1146.43579,1053.56421,,,,,
905.5784,213.1044,1149.03687,1050.96313,,,,,
127.2312,213.8692,1153.27612,1046.72388,,,,,
-125.5982,209.6718,1153.46729,1046.53271,,,,,
35.225,208.6156,1152.41797,1047.58203,,,,,
1043.8116,227.5786,1152.15393,1047.84607,,,,,
-16.329,224.8866,1156.89465,1043.10535,,,,,
456.3654,231.1268,1156.22168,1043.77832,,,,,
357.7366,235.3636,1157.78174,1042.21826,,,,,
646.504,245.1102,1158.84094,1041.15906,,,,,
679.9484,255.3444,1161.27759,1038.72241,,,,,
89.9056,253.5014,1163.83606,1036.16394,,,,,
448.9854,258.4166,1163.37537,1036.62463,,,,,
345.2374,261.1332,1164.60413,1035.39587,,,,,
140.8836,259.2704,1165.28333,1034.71667,,,,,
843.1472,271.5294,1164.81763,1035.18237,,,,,
44.881,267.4276,1167.88232,1032.11768,,,,,
782.3144,278.1314,1166.85693,1033.14307,,,,,
418.0404,281.1388,1169.53284,1030.46716,,,,,
994.2946,295.3156,1170.28467,1029.71533,,,,,
344.823,296.0314,1173.82886,1026.17114,,,,,
322.2366,295.9066,1174.00781,1025.99219,,,,,
343.6042,296.1354,1173.97668,1026.02332,,,,,
-76.726,287.64,1174.03381,1025.96619,,,,,
643.6744,293.726,1171.91003,1028.08997,,,,,
619.463,298.9664,1173.43152,1026.56848,,,,,
347.0104,298.6484,1174.74158,1025.25842,,,,,
-162.9604,287.7634,1174.66211,1025.33789,,,,,
840.9598,297.101,1171.9408,1028.0592,,,,,
215.8338,293.4742,1174.27527,1025.72473,,,,,
70.787,286.862,1173.36853,1026.63147,,,,,
748.2006,293.7172,1171.71545,1028.28455,,,,,
202.9424,289.3258,1173.42932,1026.57068,,,,,
76.8442,282.4282,1172.33142,1027.66858,,,,,
111.8304,276.037,1170.60706,1029.39294,,,,,
349.6328,274.3462,1169.00928,1030.99072,,,,,
-51.8848,264.4052,1168.58655,1031.41345,,,,,
132.5122,258.2836,1166.10132,1033.89868,,,,,
161.0424,252.144,1164.57092,1035.42908,,,,,
-143.2398,240.3114,1163.03601,1036.96399,,,,,
102.0236,232.618,1160.07788,1039.92212,,,,,
745.9928,238.4744,1158.15454,1041.84546,,,,,
843.47,246.0908,1159.61865,1040.38135,,,,,
115.7028,238.6776,1161.52271,1038.47729,,,,,
645.467,241.6754,1159.66943,1040.33057,,,,,
248.547,236.821,1160.41882,1039.58118,,,,,
157.8994,229.819,1159.2052,1040.7948,,,,,
111.1126,221.861,1157.45471,1042.54529,,,,,
419.7296,220.0418,1155.46521,1044.53479,,,,,
-1073.7488,188.2986,1155.0105,1044.9895,,,,,
19.6248,178.8706,1147.07471,1052.92529,,,,,
226.882,173.811,1144.71765,1055.28235,,,,,
-223.1448,159.576,1143.45276,1056.54724,,,,,
55.215,151.2596,1139.89404,1060.10596,,,,,
-492.599,131.9058,1137.81482,1062.18518,,,,,
318.1314,129.2052,1132.97644,1067.02356,,,,,
-339.5706,112.0106,1132.30127,1067.69873,,,,,
38.3236,103.8626,1128.00269,1071.99731,,,,,
-341.3574,88.327,1125.96558,1074.03442,,,,,
372.2702,87.1952,1122.08179,1077.91821,,,,,
-260.3644,73.492,1121.79883,1078.20117,,,,,
13.5968,65.3232,1118.37292,1081.62708,,,,,
158.4372,60.4292,1116.33081,1083.66919,,,,,
-31.7432,51.6242,1115.1073,1084.8927,,,,,
49.8024,44.8608,1112.90601,1087.09399,,,,,
-506.9234,27.1508,1111.21521,1088.78479,,,,,
429.2414,28.3274,1106.78772,1093.21228,,,,,
-149.351,18.2336,1107.08191,1092.91809,,,,,
-185.699,7.4188,1104.55847,1095.44153,,,,,
307.2014,6.8608,1101.85474,1098.14526,,,,,
-557.6158,-10.6866,1101.71521,1098.28479,,,,,
287.9892,-11.194,1097.32837,1102.67163,,,,,
-49.2836,-18.1606,1097.20154,1102.79846,,,,,
-50.8798,-24.9148,1095.45984,1104.54016,,,,,
19.9288,-30.3082,1093.77136,1106.22864,,,,,
-135.7228,-38.2602,1092.42297,1107.57703,,,,,
-237.055,-48.0968,1090.43494,1109.56506,,,,,
-760.0566,-68.3098,1087.97583,1112.02417,,,,,
-105.1318,-76.6838,1082.92261,1117.07739,,,,,
-116.9714,-83.3634,1080.82898,1119.17102,,,,,
198.1414,-84.1904,1079.15918,1120.84082,,,,,
-179.4786,-91.8466,1078.95239,1121.04761,,,,,
35.6028,-94.806,1077.03833,1122.96167,,,,,
-342.1348,-105.1864,1076.29846,1123.70154,,,,,
-305.353,-114.478,1073.70337,1126.29663,,,,,
-75.6012,-119.124,1071.38049,1128.61951,,,,,
96.8324,-120.0342,1070.21899,1129.78101,,,,,
-7.9156,-122.8052,1069.99146,1130.00854,,,,,
-229.8144,-130.182,1069.29871,1130.70129,,,,,
-184.258,-136.2948,1067.45447,1132.54553,,,,,
-1054.646,-159.6524,1065.92627,1134.07373,,,,,
-351.5594,-168.6766,1060.08691,1139.91309,,,,,
339.2334,-163.0174,1057.83081,1142.16919,,,,,
-635.1948,-177.2212,1059.24561,1140.75439,,,,,
-334.736,-185.4542,1055.6947,1144.3053,,,,,
147.6662,-183.1348,1053.63647,1146.36353,,,,,
-595.8234,-195.5428,1054.21631,1145.78369,,,,,
-19.4956,-196.7544,1051.11426,1148.88574,,,,,
169.8034,-193.4958,1050.8114,1149.1886,,,,,
-613.9698,-206.0096,1051.6261,1148.3739,,,,,
232.5142,-201.063,1048.49756,1151.50244,,,,,
69.4166,-199.0514,1049.73425,1150.26575,,,,,
-330.0492,-205.3164,1050.23718,1149.76282,,,,,
270.7686,-199.1312,1048.6709,1151.3291,,,,,
-626.3254,-210.8636,1050.21716,1149.78284,,,,,
-288.3278,-215.7806,1047.28406,1152.71594,,,,,
-226.5168,-218.4462,1046.05481,1153.94519,,,,,
-617.4036,-229.1924,1045.38843,1154.61157,,,,,
210.8198,-222.6946,1042.7019,1157.2981,,,,,
-1820.6452,-256.874,1044.32629,1155.67371,,,,,
133.8908,-251.342,1035.78149,1164.21851,,,,,
-108.0812,-250.214,1037.16443,1162.83557,,,,,
-404.411,-255.1068,1037.44653,1162.55347,,,,,
-320.0576,-257.8018,1036.22327,1163.77673,,,,,
-822.1186,-270.571,1035.54956,1164.45044,,,,,
303.6282,-260.4194,1032.3573,1167.6427,,,,,
-814.0442,-272.513,1034.89514,1165.10486,,,,,
-135.6644,-270.9078,1031.8717,1168.1283,,,,,
-284.498,-271.847,1032.27307,1167.72693,,,,,
-71.1642,-268.755,1032.03821,1167.96179,,,,,
-393.593,-271.5258,1032.81128,1167.18872,,,,,
-377.0388,-274.1,1032.11853,1167.88147,,,,,
298.4976,-262.887,1031.47498,1168.52502,,,,,
-2019.4862,-297.9278,1034.2782,1165.7218,,,,,
312.4984,-285.406,1025.51807,1174.48193,,,,,
-1159.7316,-302.2744,1028.64856,1171.35144,,,,,
-36.7458,-296.4412,1024.4314,1175.5686,,,,,
-710.4482,-303.7982,1025.88965,1174.11035,,,,,
-54.2088,-297.943,1024.05042,1175.94958,,,,,
-899.4292,-308.6434,1025.51428,1174.48572,,,,,
70.0404,-299.7536,1022.83911,1177.16089,,,,,
-506.608,-302.1952,1025.06165,1174.93835,,,,,
-85.935,-296.2282,1024.45117,1175.54883,,,,,
-143.814,-291.0934,1025.94299,1174.05701,,,,,
-406.8076,-291.415,1027.22668,1172.77332,,,,,
-285.241,-288.7998,1027.14624,1172.85376,,,,,
294.0762,-274.7078,1027.80005,1172.19995,,,,,
5.833,-266.3714,1031.323,1168.677,,,,,
-790.9012,-274.0384,1033.4071,1166.5929,,,,,
302.3626,-259.3684,1031.49036,1168.50964,,,,,
-1386.2768,-278.7274,1035.15796,1164.84204,,,,,
-47.0602,-270.6224,1030.31812,1169.68188,,,,,
-341.8146,-268.3724,1032.34436,1167.65564,,,,,
-447.5084,-268.2838,1032.90686,1167.09314,,,,,
-1056.6786,-279.9106,1032.92908,1167.07092,,,,,
-173.757,-273.568,1030.02234,1169.97766,,,,,
-500.4074,-273.5594,1031.60803,1168.39197,,,,,
154.203,-259.948,1031.61011,1168.38989,,,,,
-391.721,-257.6442,1035.01306,1164.98694,,,,,
254.8726,-242.5624,1035.58899,1164.41101,,,,,
103.8694,-230.3524,1039.35938,1160.64062,,,,,
-538.1526,-231.1602,1042.41187,1157.58813,,,,,
438.717,-212.0542,1042.20996,1157.79004,,,,,
233.9378,-197.5758,1046.98645,1153.01355,,,,,
-83.9702,-189.3666,1050.60608,1149.39392,,,,,
-922.8846,-198.0266,1052.65833,1147.34167,,,,,
8.385,-187.5778,1050.49329,1149.50671,,,,,
-800.0816,-193.524,1053.10559,1146.89441,,,,,
727.7362,-168.5516,1051.61902,1148.38098,,,,,
-718.6428,-172.772,1057.86206,1142.13794,,,,,
415.4884,-154.413,1056.80701,1143.19299,,,,,
-297.413,-147.9238,1061.39673,1138.60327,,,,,
100.0394,-134.8046,1063.01904,1136.98096,,,,,
584.5786,-110.3288,1066.29883,1133.70117,,,,,
100.96,-98.6834,1072.41785,1127.58215,,,,,
-546.1094,-100.2178,1075.3291,1124.6709,,,,,
580.2036,-79.2906,1074.94556,1125.05444,,,,,
-42.5416,-70.9492,1080.17737,1119.82263,,,,,
35.153,-61.354,1082.2627,1117.7373,,,,,
9.726,-52.2556,1084.6615,1115.3385,,,,,
-259.1136,-48.801,1086.93616,1113.06384,,,,,
-16.3686,-40.51,1087.7998,1112.2002,,,,,
-14.9344,-32.4546,1089.87244,1110.12756,,,,,
-200.8898,-28.3674,1091.88635,1108.11365,,,,,
-90.2812,-22.0374,1092.9082,1107.0918,,,,,
1141.3566,8.8498,1094.4906,1105.5094,,,,,
-115.541,13.832,1102.2124,1097.7876,,,,,
152.7258,24.2572,1103.45801,1096.54199,,,,,
-170.9584,27.7248,1106.06433,1093.93567,,,,,
591.3498,46.8642,1106.93127,1093.06873,,,,,
-2.054,53.4116,1111.71606,1088.28394,,,,,
116.4348,62.0078,1113.35291,1086.64709,,,,,
-158.8804,65.0918,1115.50195,1084.49805,,,,,
-370.1158,63.7814,1116.27295,1083.72705,,,,,
846.9046,86.6776,1115.94531,1084.05469,,,,,
530.1648,102.9908,1121.66943,1078.33057,,,,,
614.549,120.5546,1125.74768,1074.25232,,,,,
495.6512,134.9888,1130.13867,1069.86133,,,,,
333.2922,146.0844,1133.74719,1066.25281,,,,,
21.3334,150.785,1136.52112,1063.47888,,,,,
848.0038,171.51,1137.69629,1062.30371,,,,,
-271.8474,169.0112,1142.87744,1057.12256,,,,,
158.5102,175.5944,1142.25281,1057.74719,,,,,
445.2176,187.8344,1143.89856,1056.10144,,,,,
61.7906,191.6502,1146.95862,1053.04138,,,,,
256.2684,198.8402,1147.9126,1052.0874,,,,,
54.7772,202.2146,1149.71008,1050.28992,,,,,
257.6142,209.6246,1150.55371,1049.44629,,,,,
42.9316,211.9652,1152.40613,1047.59387,,,,,
639.972,226.033,1152.99133,1047.00867,,,,,
-139.6554,224.044,1156.5083,1043.4917,,,,,
452.3634,234.1616,1156.01099,1043.98901,,,,,
106.8698,236.9684,1158.54041,1041.45959,,,,,
443.376,245.9854,1159.24207,1040.75793,,,,,
394.4924,253.9192,1161.49634,1038.50366,,,,,
110.1754,255.5032,1163.47974,1036.52026,,,,,
1092.5838,276.811,1163.87585,1036.12415,,,,,
88.9048,277.5812,1169.20276,1030.79724,,,,,
213.824,280.6184,1169.39526,1030.60474,,,,,
270.51,284.5956,1170.15454,1029.84546,,,,,
329.1498,289.1466,1171.14893,1028.85107,,,,,
297.2722,292.9784,1172.28662,1027.71338,,,,,
532.6972,301.128,1173.24463,1026.75537,,,,,
361.3184,305.8478,1175.28198,1024.71802,,,,,
1071.9256,324.4364,1176.46191,1023.53802,,,,,
382.798,328.6342,1181.10913,1018.89087,,,,,
958.8654,344.2516,1182.15857,1017.84143,,,,,
-35.3744,339.2584,1186.06287,1013.93713,,,,,
905.7064,353.0662,1184.81458,1015.18536,,,,,
21.2194,348.658,1188.2666,1011.73346,,,,,
729.5076,358.3742,1187.16455,1012.83551,,,,,
506.5752,363.2148,1189.59351,1010.40643,,,,,
160.6308,361.0158,1190.80371,1009.19629,,,,,
7.3622,355.7088,1190.25391,1009.74603,,,,,
430.0728,358.7014,1188.92725,1011.07281,,,,,
-162.643,349.3752,1189.67542,1010.32465,,,,,
790.9494,359.4344,1187.34375,1012.65625,,,,,
126.2836,355.538,1189.85864,1010.14142,,,,,
501.771,359.0188,1188.88452,1011.11548,,,,,
317.223,358.5388,1189.75464,1010.2453,,,,,
433.7044,360.1802,1189.63477,1010.3653,,,,,
190.1022,356.6174,1190.04504,1009.95496,,,,,
307.2464,355.3956,1189.15442,1010.84564,,,,,
192.0892,351.4634,1188.84888,1011.15106,,,,,
407.4266,351.836,1187.86584,1012.13416,,,,,
209.2232,347.9654,1187.95898,1012.04095,,,,,
387.676,347.7462,1186.99133,1013.00867,,,,,
561.364,350.5078,1186.93652,1013.06342,,,,,
-41.0812,340.704,1187.62695,1012.37305,,,,,
282.2606,337.5318,1185.17603,1014.82397,,,,,
387.121,336.4334,1184.38293,1015.61707,,,,,
794.4146,343.1084,1184.1084,1015.89166,,,,,
424.344,342.2594,1185.7771,1014.2229,,,,,
820.3994,348.8508,1185.56482,1014.43518,,,,,
404.8442,345.7098,1187.21265,1012.78729,,,,,
592.8416,346.831,1186.42749,1013.57257,,,,,
-58.1208,334.934,1186.70776,1013.2923,,,,,
510.246,334.7804,1183.73352,1016.26648,,,,,
167.2836,327.2842,1183.69507,1016.30493,,,,,
823.6176,332.8496,1181.82104,1018.17896,,,,,
725.278,336.2916,1183.2124,1016.7876,,,,,
270.2446,330.5806,1184.07288,1015.92712,,,,,
-6.8398,318.8804,1182.64514,1017.35486,,,,,
320.9688,313.9496,1179.72009,1020.27991,,,,,
350.1204,309.5078,1178.48743,1021.51263,,,,,
475.7462,307.4234,1177.37695,1022.62305,,,,,
305.4464,301.5394,1176.85583,1023.14417,,,,,
471.152,299.2692,1175.38489,1024.61511,,,,,
495.7662,297.0792,1174.81726,1025.18274,,,,,
335.453,291.5866,1174.26978,1025.73022,,,,,
174.7316,282.7364,1172.89673,1027.10327,,,,,
123.8384,273.1944,1170.68408,1029.31592,,,,,
194.2596,264.5434,1168.29858,1031.70142,,,,,
251.2386,257.3454,1166.13586,1033.86414,,,,,
456.4678,254.271,1164.3363,1035.6637,,,,,
883.2624,259.803,1163.56775,1036.43225,,,,,
279.8222,252.5932,1164.95081,1035.04919,,,,,
669.7754,253.504,1163.14832,1036.85168,,,,,
233.554,245.3946,1163.37598,1036.62402,,,,,
24.9348,233.3844,1161.34863,1038.65137,,,,,
-164.3188,217.529,1158.34607,1041.65393,,,,,
-117.7528,203.0632,1154.38232,1045.61768,,,,,
253.2058,196.109,1150.76575,1049.23425,,,,,
141.3604,187.0754,1149.02722,1050.97278,,,,,
172.5642,178.692,1146.76892,1053.23108,,,,,
-11.2934,166.8768,1144.67297,1055.32703,,,,,
175.1544,159.0002,1141.71924,1058.28076,,,,,
-95.471,145.929,1139.75,1060.25,,,,,
162.9326,138.3798,1136.4823,1063.5177,,,,,
136.3894,130.2526,1134.59497,1065.40503,,,,,
30.1324,120.3508,1132.56311,1067.43689,,,,,
-16.116,109.7414,1130.08777,1069.91223,,,,,
-276.5788,94.3986,1127.43542,1072.56458,,,,,
-216.8616,80.4714,1123.59961,1076.40039,,,,,
59.5802,72.5478,1120.1178,1079.8822,,,,,
221.6258,68.197,1118.13696,1081.86304,,,,,
-77.9486,57.996,1117.04919,1082.95081,,,,,
-487.6748,39.7404,1114.49902,1085.50098,,,,,
526.9452,42.3866,1109.93506,1090.06494,,,,,
-303.7678,28.3818,1110.59668,1089.40332,,,,,
-229.9658,16.0898,1107.09546,1092.90454,,,,,
-84.3734,7.3184,1104.02246,1095.97754,,,,,
-505.1546,-10.7562,1101.82959,1098.17041,,,,,
-255.9576,-23.5738,1097.31104,1102.68896,,,,,
-220.987,-34.0896,1094.10657,1105.89343,,,,,
-142.93,-42.9856,1091.47754,1108.52246,,,,,
105.3548,-46.362,1089.25366,1110.74634,,,,,
-177.6508,-55.1688,1088.40955,1111.59045,,,,,
431.895,-51.5626,1086.20776,1113.79224,,,,,
733.293,-42.0084,1087.10938,1112.89062,,,,,
-691.6614,-60.7958,1089.49792,1110.50208,,,,,
-111.799,-67.571,1084.80103,1115.19897,,,,,
413.8936,-63.4374,1083.1073,1116.8927,,,,,
-361.9828,-74.7732,1084.14062,1115.85938,,,,,
248.1714,-73.735,1081.30676,1118.69324,,,,,
282.6804,-71.7426,1081.56628,1118.43372,,,,,
-64.8746,-76.529,1082.06433,1117.93567,,,,,
-345.5204,-87.157,1080.8678,1119.1322,,,,,
166.0578,-87.0084,1078.21082,1121.78918,,,,,
-429.4596,-98.4634,1078.24792,1121.75208,,,,,
-272.7238,-106.503,1075.38416,1124.61584,,,,,
98.9058,-106.873,1073.37427,1126.62573,,,,,
-406.2382,-116.978,1073.28174,1126.71826,,,,,
-340.4848,-125.4002,1070.75549,1129.24451,,,,,
-272.6244,-132.3682,1068.6499,1131.3501,,,,,
78.0046,-132.025,1066.90796,1133.09204,,,,,
-289.2954,-139.0142,1066.99377,1133.00623,,,,,
-347.792,-146.6432,1065.24646,1134.75354,,,,,
-362.4408,-154.3744,1063.33923,1136.66077,,,,,
-124.2048,-156.9674,1061.40637,1138.59363,,,,,
-198.8134,-160.7254,1060.75818,1139.24182,,,,,
-218.2582,-164.6508,1059.8186,1140.1814,,,,,
-428.11,-172.6366,1058.83728,1141.16272,,,,,
-284.4422,-177.4816,1056.84082,1143.15918,,,,,
-474.2668,-185.8486,1055.62964,1144.37036,,,,,
509.3976,-174.2128,1053.53784,1146.46216,,,,,
-154.6654,-176.0046,1056.44678,1143.55322,,,,,
-245.8478,-180.1788,1055.99878,1144.00122,,,,,
-679.6414,-192.4588,1054.95532,1145.04468,,,,,
99.7276,-188.445,1051.88525,1148.11475,,,,,
-34.8976,-186.9574,1052.88879,1147.11121,,,,,
-390.003,-192.5146,1053.26062,1146.73938,,,,,
-230.369,-195.1632,1051.87134,1148.12866,,,,,
-332.0552,-199.1448,1051.20923,1148.79077,,,,,
-360.2726,-203.3962,1050.21375,1149.78625,,,,,
-235.713,-204.997,1049.15088,1150.84912,,,,,
-444.6594,-210.6744,1048.75073,1151.24927,,,,,
-53.4544,-208.3336,1047.33142,1152.66858,,,,,
-235.0048,-209.6524,1047.91663,1152.08337,,,,,
-331.966,-212.6996,1047.58691,1152.41309,,,,,
-400.9664,-216.7244,1046.82507,1153.17493,,,,,
-472.7008,-221.9348,1045.81885,1154.18115,,,,,
-243.1736,-222.3316,1044.51624,1155.48376,,,,,
-124.3114,-220.1714,1044.41711,1155.58289,,,,,
-384.588,-223.0186,1044.95715,1155.04285,,,,,
-509.1478,-228.0866,1044.24536,1155.75464,,,,,
-247.3154,-227.5676,1042.97839,1157.02161,,,,,
-513.6874,-232.2768,1043.10815,1156.89185,,,,,
-585.2952,-238.2362,1041.93079,1158.06921,,,,,
-340.2322,-239.0562,1040.44092,1159.55908,,,,,
-329.975,-239.3632,1040.23596,1159.76404,,,,,
-577.3142,-244.4582,1040.15918,1159.84082,,,,,
-455.3696,-246.8106,1038.88538,1161.11462,,,,,
-563.7544,-251.225,1038.29736,1161.70264,,,,,
-227.5222,-248.766,1037.19373,1162.80627,,,,,
-316.7582,-248.037,1037.80847,1162.19153,,,,,
