pitch_accel,pitch_filtered,front_motor_pwm,back_motor_pwm,,,
145.6966,-57.7478,1085.43848,1114.56152,,,
-217.361,-64.8912,1085.56311,1114.43689,,,
-147.3866,-70.9182,1083.77722,1116.22278,,,
64.9748,-71.6704,1082.27051,1117.72949,,,
-27.6964,-74.445,1082.0824,1117.9176,,,
-319.3352,-83.353,1081.38879,1118.61121,,,
121.943,-82.7496,1079.16174,1120.83826,,,
20.1874,-84.0344,1079.31262,1120.68738,,,
-289.7632,-92.0236,1078.99146,1121.00854,,,
56.5472,-92.4936,1076.99402,1123.00598,,,
36.7276,-93.0576,1076.87659,1123.12341,,,
-317.403,-101.26,1076.7356,1123.2644,,,
-50.158,-103.619,1074.68506,1125.31494,,,
26.4874,-104.1378,1074.09521,1125.90479,,,
-241.518,-110.2438,1073.96558,1126.03442,,,
-77.4678,-112.6716,1072.43909,1127.56091,,,
-131.877,-116.301,1071.83215,1128.16785,,,
-143.5732,-120.071,1070.92468,1129.07532,,,
45.9488,-119.6142,1069.98218,1130.01782,,,
-220.352,-124.8638,1070.09644,1129.90356,,,
-292.7182,-131.4592,1068.78406,1131.21594,,,
57.5968,-130.423,1067.13525,1132.86475,,,
-243.807,-135.8802,1067.39429,1132.60571,,,
-245.7528,-141.1836,1066.02991,1133.97009,,,
-135.0316,-143.8312,1064.7041,1135.2959,,,
-210.3046,-148.1928,1064.04224,1135.95776,,,
-54.4358,-148.8414,1062.95178,1137.04822,,,
-152.0944,-151.7128,1062.78967,1137.21033,,,
-397.267,-159.7342,1062.07178,1137.92822,,,
75.0126,-157.4336,1060.06641,1139.93359,,,
-225.6992,-161.7122,1060.6416,1139.3584,,,
-96.7704,-163.287,1059.5719,1140.4281,,,
10.868,-162.3628,1059.17822,1140.82178,,,
-510.9816,-172.511,1059.4093,1140.5907,,,
79.7928,-169.9226,1056.87219,1143.12781,,,
-126.0638,-171.71,1057.51929,1142.48071,,,
-132.2482,-174.1288,1057.07251,1142.92749,,,
15.661,-172.8502,1056.46777,1143.53223,,,
-503.5362,-182.7096,1056.78748,1143.21252,,,
-30.7956,-182.313,1054.32263,1145.67737,,,
-103.3946,-183.6846,1054.42175,1145.57825,,,
-96.1792,-185.2918,1054.07886,1145.92114,,,
37.4038,-183.5396,1053.677,1146.323,,,
-626.55,-195.7776,1054.11511,1145.88489,,,
81.9896,-193.3572,1051.05554,1148.94446,,,
-279.1868,-198.2332,1051.66064,1148.33936,,,
-52.3076,-198.6478,1050.44177,1149.55823,,,
-414.1,-207.0586,1050.33801,1149.66199,,,
-50.4464,-207.9648,1048.23535,1151.76465,,,
-19.907,-207.2856,1048.00879,1151.99121,,,
-359.7798,-213.6766,1048.17859,1151.82141,,,
85.106,-210.6416,1046.58081,1153.41919,,,
-532.436,-220.575,1047.3396,1152.6604,,,
27.5934,-218.6858,1044.8562,1155.1438,,,
-241.3464,-222.4714,1045.32849,1154.67151,,,
-174.1724,-224.7436,1044.3822,1155.6178,,,
26.159,-222.649,1043.81409,1156.18591,,,
-615.4726,-234.0322,1044.33777,1155.66223,,,
107.1802,-230.8568,1041.49194,1158.50806,,,
-945.599,-248.5702,1042.28577,1157.71423,,,
43.8156,-245.522,1037.85742,1162.14258,,,
-634.7008,-256.575,1038.61951,1161.38049,,,
-210.262,-258.4548,1035.85632,1164.14368,,,
-449.2644,-265.1002,1035.38635,1164.61365,,,
-492.628,-272.6822,1033.72498,1166.27502,,,
105.8736,-267.9122,1031.82947,1168.17053,,,
-812.1218,-282.1094,1033.02197,1166.97803,,,
81.0326,-277.599,1029.47266,1170.52734,,,
-843.721,-292.0628,1030.60022,1169.39978,,,
2.3676,-288.9002,1026.98425,1173.01575,,,
-456.2908,-295.2312,1027.7749,1172.2251,,,
-47.1192,-292.9588,1026.19214,1173.80786,,,
-231.3328,-294.7536,1026.76025,1173.23975,,,
-153.1578,-294.6194,1026.31152,1173.68848,,,
-196.2208,-295.5166,1026.34509,1173.65491,,,
-647.3734,-305.2698,1026.12085,1173.87915,,,
-130.7596,-304.5946,1023.68256,1176.3175,,,
-676.4918,-314.7362,1023.85138,1176.14868,,,
-72.0992,-312.5602,1021.31592,1178.68408,,,
-683.3542,-322.6726,1021.85999,1178.14001,,,
65.5248,-317.5132,1019.33185,1180.66809,,,
-694.3814,-327.862,1020.6217,1179.3783,,,
-24.374,-324.319,1018.03455,1181.96545,,,
-633.0786,-333.0514,1018.92023,1181.07971,,,
23.9228,-328.2644,1016.73718,1183.26282,,,
-643.7112,-337.1454,1017.9339,1182.06604,,,
74.6098,-331.3566,1015.71368,1184.28638,,,
-533.9124,-338.039,1017.16083,1182.83923,,,
-13.0806,-333.806,1015.49023,1184.50977,,,
-639.3224,-342.386,1016.54846,1183.45154,,,
10.7614,-337.704,1014.4035,1185.59644,,,
-677.9038,-346.9054,1015.57397,1184.42603,,,
-105.017,-344.4942,1013.27362,1186.72632,,,
-547.8902,-350.777,1013.87646,1186.12354,,,
36.6338,-345.384,1012.30573,1187.69421,,,
-519.2766,-351.3008,1013.65399,1186.34607,,,
-13.237,-346.8038,1012.1748,1187.8252,,,
-453.9932,-351.068,1013.29907,1186.70093,,,
-105.836,-348.4674,1012.23303,1187.76697,,,
-696.366,-357.6616,1012.88318,1187.11682,,,
-113.5792,-354.9848,1010.58459,1189.41541,,,
-604.6634,-362.0936,1011.25378,1188.74622,,,
-294.5542,-362.9666,1009.47662,1190.52344,,,
-472.926,-367.2276,1009.25836,1190.74158,,,
-14.1268,-362.254,1008.19312,1191.80688,,,
-380.8638,-364.5642,1009.43652,1190.56348,,,
-144.431,-362.2466,1008.85895,1191.14111,,,
-226.9336,-361.484,1009.43835,1190.56165,,,
-387.2584,-364.0824,1009.62903,1190.37097,,,
-648.3132,-371.7536,1008.97937,1191.02063,,,
-441.566,-375.0222,1007.06158,1192.93835,,,
-490.4648,-378.0388,1006.24445,1193.75549,,,
-628.2498,-383.875,1005.4903,1194.50964,,,
-262.7298,-382.3826,1004.03125,1195.96875,,,
-663.0566,-389.5156,1004.40436,1195.5957,,,
201.057,-379.0584,1002.62109,1197.37891,,,
-664.1706,-386.7018,1005.23535,1194.76465,,,
47.3376,-380.0022,1003.32458,1196.67542,,,
-476.6514,-383.7066,1004.99945,1195.00061,,,
-94.687,-379.7406,1004.07336,1195.92664,,,
-499.1144,-383.9764,1005.06482,1194.93518,,,
7.8276,-377.9908,1004.00592,1195.99414,,,
-349.4606,-378.8904,1005.50232,1194.49768,,,
-175.9712,-376.5334,1005.2774,1194.72253,,,
-436.1588,-379.3066,1005.86664,1194.1333,,,
-399.5532,-381.2958,1005.17334,1194.82666,,,
-642.6774,-387.8662,1004.67609,1195.32397,,,
-665.9568,-395.3254,1003.03345,1196.96655,,,
-298.9538,-394.8222,1001.16864,1198.8313,,,
-717.8444,-402.8978,1001.29443,1198.70557,,,
-297.8058,-402.2864,999.27557,1200.72449,,,
-333.6366,-401.9004,999.42841,1200.57153,,,
-377.9256,-402.3482,999.5249,1200.4751,,,
-645.7324,-408.0418,999.41296,1200.58704,,,
-640.6984,-413.4656,997.9895,1202.0105,,,
-245.1576,-410.6912,996.63361,1203.36646,,,
-599.7204,-415.0338,997.32721,1202.67285,,,
-260.825,-412.3032,996.24158,1203.75842,,,
-610.3416,-416.462,996.92419,1203.07581,,,
-249.3034,-413.3646,995.88452,1204.11548,,,
-799.2986,-421.1064,996.65887,1203.34119,,,
-378.172,-420.3372,994.72339,1205.27661,,,
-514.6754,-422.238,994.91571,1205.08423,,,
-655.881,-426.9696,994.44049,1205.55945,,,
-100.932,-420.4342,993.25757,1206.74243,,,
-634.2298,-424.6754,994.89148,1205.10852,,,
-50.0964,-417.134,993.83112,1206.16882,,,
-492.2308,-418.3988,995.71649,1204.28357,,,
-250.711,-415.038,995.40033,1204.59973,,,
-732.3916,-421.1772,996.24048,1203.75952,,,
-495.925,-422.5096,994.70575,1205.29431,,,
-382.728,-421.4688,994.37256,1205.62744,,,
-594.6372,-424.9868,994.63281,1205.36719,,,
-97.2524,-418.0646,993.7533,1206.2467,,,
-648.5624,-422.4558,995.48383,1204.51611,,,
-111.0898,-415.8894,994.38605,1205.61389,,,
-831.301,-423.7918,996.02765,1203.97241,,,
-378.3726,-422.4174,994.05206,1205.948,,,
-636.0762,-426.2398,994.39569,1205.60437,,,
-191.9472,-421.1036,993.44006,1206.55994,,,
-84.8794,-413.7346,994.72412,1205.27588,,,
-666.6694,-418.3324,996.56635,1203.43372,,,
69.764,-407.8524,995.41693,1204.58313,,,
-726.0182,-413.6758,998.03687,1201.96313,,,
-10.2166,-404.8382,996.58105,1203.41895,,,
-589.8632,-407.7808,998.79041,1201.20959,,,
-150.0952,-401.913,998.05481,1201.94519,,,
-178.3984,-396.4584,999.52173,1200.47827,,,
-449.1318,-396.7504,1000.88544,1199.11462,,,
-432.9918,-396.3338,1000.81238,1199.18762,,,
-678.0534,-401.0744,1000.91656,1199.0835,,,
12.835,-391.6702,999.73138,1200.26855,,,
-642.389,-395.8152,1002.08246,1197.91748,,,
-91.091,-388.6084,1001.0462,1198.95386,,,
-756.999,-394.7378,1002.8479,1197.1521,,,
-367.9782,-393.098,1001.31555,1198.68445,,,
-589.9128,-395.5658,1001.72546,1198.27454,,,
-591.3942,-398.3532,1001.10858,1198.89148,,,
-243.8108,-393.469,1000.41168,1199.58838,,,
-521.8602,-394.5038,1001.63275,1198.36719,,,
-180.4518,-388.6096,1001.37402,1198.62598,,,
-565.4886,-390.442,1002.8476,1197.15234,,,
-291.6954,-386.9116,1002.38953,1197.61047,,,
-654.3872,-390.4578,1003.27209,1196.72791,,,
-475.4756,-390.5362,1002.38556,1197.6145,,,
-454.1156,-389.7378,1002.36597,1197.63403,,,
-493.2242,-390.0888,1002.56555,1197.43445,,,
-237.6646,-384.9518,1002.47784,1197.52222,,,
-381.58,-383.2184,1003.76202,1196.23792,,,
47.1586,-372.756,1004.19537,1195.80457,,,
-486.9272,-373.348,1006.81104,1193.18896,,,
-147.4646,-367.0772,1006.66302,1193.33704,,,
-549.4994,-369.2702,1008.23071,1191.76929,,,
32.1756,-359.5896,1007.68243,1192.3175,,,
-452.0484,-359.7094,1010.1026,1189.89734,,,
-171.9528,-354.5164,1010.07269,1189.92737,,,
-313.7246,-351.8852,1011.37091,1188.62915,,,
-388.1442,-350.9898,1012.02869,1187.97131,,,
-545.644,-352.9536,1012.25256,1187.74744,,,
-517.892,-354.4878,1011.7616,1188.2384,,,
-313.9234,-351.7058,1011.37805,1188.62195,,,
-562.7762,-354.11,1012.07355,1187.92651,,,
-45.3174,-345.8216,1011.47253,1188.52747,,,
-577.8146,-348.2668,1013.54462,1186.45544,,,
-23.2494,-339.624,1012.93329,1187.06665,,,
-521.5138,-340.8532,1015.09399,1184.90601,,,
-211.0232,-335.7366,1014.78674,1185.21326,,,
-584.8842,-338.0942,1016.06586,1183.9342,,,
-59.851,-330.0606,1015.47644,1184.52356,,,
-509.5608,-331.007,1017.48486,1182.51514,,,
18.2842,-321.3096,1017.24829,1182.75171,,,
-512.3116,-322.3984,1019.67261,1180.32739,,,
-65.9346,-313.7268,1019.40039,1180.59961,,,
-359.913,-311.0904,1021.5683,1178.43164,,,
-488.807,-311.8164,1022.22742,1177.77258,,,
-36.9324,-303.43,1022.0459,1177.9541,,,
-533.283,-305.319,1024.14246,1175.85754,,,
64.0558,-294.9794,1023.67023,1176.32971,,,
-599.1386,-298.0772,1026.25513,1173.74487,,,
191.5518,-285.296,1025.48071,1174.51929,,,
-561.6906,-287.5992,1028.67603,1171.32397,,,
52.7154,-277.6862,1028.10022,1171.89978,,,
-538.4356,-279.7432,1030.57849,1169.42151,,,
79.6932,-269.3362,1030.06421,1169.93579,,,
-521.5274,-271.1488,1032.66589,1167.33411,,,
23.0836,-261.9504,1032.21277,1167.78723,,,
-450.6224,-262.3504,1034.51245,1165.48755,,,
14.3778,-253.4596,1034.41235,1165.58765,,,
-672.7894,-257.5812,1036.63513,1163.36487,,,
-118.2806,-251.393,1035.60474,1164.39526,,,
-465.8772,-252.2548,1037.15173,1162.84827,,,
62.4124,-242.6918,1036.93628,1163.06372,,,
-416.4724,-242.6846,1039.32703,1160.67297,,,
45.6436,-233.47,1039.32886,1160.67114,,,
-466.7284,-234.6512,1041.63257,1158.36743,,,
71.102,-225.11,1041.33716,1158.66284,,,
-296.036,-222.7508,1043.72253,1156.27747,,,
7.7692,-214.7104,1044.31226,1155.68774,,,
-190.968,-210.6708,1046.32239,1153.67761,,,
-140.747,-205.7416,1047.33228,1152.66772,,,
-187.7858,-201.8544,1048.56458,1151.43542,,,
-224.3288,-198.736,1049.53638,1150.46362,,,
-91.1244,-192.9104,1050.31604,1149.68396,,,
-575.6388,-197.2438,1051.77246,1148.22754,,,
-1.1098,-189.6656,1050.68909,1149.31091,,,
-363.1068,-189.4644,1052.58362,1147.41638,,,
-65.415,-183.4624,1052.63391,1147.36609,,,
-264.1686,-181.3608,1054.1344,1145.8656,,,
-284.9428,-179.7564,1054.65979,1145.34021,,,
-100.5964,-174.1654,1055.06091,1144.93909,,,
-470.8364,-176.5534,1056.45862,1143.54138,,,
-43.3766,-169.9932,1055.86169,1144.13831,,,
-327.8724,-169.3406,1057.50171,1142.49829,,,
-74.9008,-163.5988,1057.66479,1142.33521,,,
-190.1714,-160.234,1059.10034,1140.89966,,,
-414.6218,-161.5564,1059.94153,1140.05847,,,
-130.4898,-156.932,1059.61084,1140.38916,,,
-615.1534,-162.2946,1060.76697,1139.23303,,,
124.8346,-152.2692,1059.42639,1140.57361,,,
-425.1408,-153.9196,1061.93274,1138.06726,,,
-217.2376,-151.4204,1061.52014,1138.47986,,,
-101.573,-146.3648,1062.1449,1137.8551,,,
-241.5224,-144.3232,1063.40881,1136.59119,,,
41.7232,-136.5806,1063.91919,1136.08081,,,
-581.009,-141.884,1065.85486,1134.14514,,,
146.1302,-131.9784,1064.52893,1135.47107,,,
-409.597,-133.1842,1067.00537,1132.99463,,,
-387.9436,-134.4364,1066.70398,1133.29602,,,
152.5236,-124.5152,1066.39087,1133.60913,,,
-358.4224,-124.9024,1068.87122,1131.12878,,,
-41.6604,-118.9946,1068.77441,1131.22559,,,
-318.1396,-118.905,1070.25134,1129.74866,,,
-288.8442,-118.3378,1070.27368,1129.72632,,,
-33.4508,-112.3018,1070.41553,1129.58447,,,
-403.2662,-114.1306,1071.92456,1128.07544,,,
67.2184,-106.3894,1071.46741,1128.53259,,,
-94.3576,-102.0618,1073.40271,1126.59729,,,
-258.3836,-101.3044,1074.48462,1125.51538,,,
35.7244,-94.4724,1074.67395,1125.32605,,,
-150.6524,-91.6346,1076.38184,1123.61816,,,
-46.7284,-86.9166,1077.09131,1122.90869,,,
-113.2492,-83.4818,1078.27087,1121.72913,,,
-55.6884,-78.8266,1079.12952,1120.87048,,,
-4.911,-73.3978,1080.29333,1119.70667,,,
-123.559,-70.3808,1081.65051,1118.34949,,,
-112.1072,-67.3288,1082.40479,1117.59521,,,
-3.049,-62.0064,1083.16785,1116.83215,,,
-92.2894,-58.4932,1084.49841,1115.50159,,,
4.7,-53.2678,1085.37671,1114.62329,,,
-81.9036,-49.8356,1086.68298,1113.31702,,,
-145.7472,-47.775,1087.54114,1112.45886,,,
-14.0988,-42.9822,1088.05627,1111.94373,,,
-119.709,-40.4132,1089.25439,1110.74561,,,
8.7432,-35.473,1089.89673,1110.10327,,,
-18.1342,-31.0532,1091.13171,1108.86829,,,
-9.9708,-24.9316,1092.23669,1107.76331,,,
-120.7592,-22.1262,1093.76709,1106.23291,,,
29.738,-17.0232,1094.46838,1105.53162,,,
92.7028,-10.5926,1095.74426,1104.25574,,,
-23.6532,-6.7564,1097.35181,1102.64819,,,
-113.859,-5.0638,1098.31091,1101.68909,,,
161.185,2.4402,1098.73401,1101.26599,,,
4.9388,6.7668,1100.61011,1099.38989,,,
-103.6126,8.4784,1101.69165,1098.30835,,,
18.3906,12.6502,1102.11963,1097.88037,,,
18.4388,16.977,1103.1626,1096.8374,,,
-5.024,20.458,1104.24426,1095.75574,,,
8.7934,24.205,1105.1145,1094.8855,,,
33.7116,28.4852,1106.05127,1093.94873,,,
55.7934,32.8878,1107.12134,1092.87866,,,
-6.2852,35.969,1108.22192,1091.77808,,,
-37.9988,39.5346,1108.99219,1091.00781,,,
162.3626,45.9666,1109.88367,1090.11633,,,
38.4608,49.762,1111.49158,1088.50842,,,
-0.4566,52.6632,1112.44055,1087.55945,,,
72.5352,57.0454,1113.16577,1086.83423,,,
99.6194,61.7848,1114.26135,1085.73865,,,
84.4626,66.2396,1115.44617,1084.55383,,,
90.5916,70.635,1116.55994,1083.44006,,,
180.6362,76.6848,1117.65869,1082.34131,,,
33.1922,79.636,1119.17126,1080.82874,,,
150.7994,85.0566,1119.90894,1080.09106,,,
150.1322,90.0906,1121.26416,1078.73584,,,
14.8272,92.2166,1122.52271,1077.47729,,,
155.2534,97.2744,1123.05408,1076.94592,,,
122.3032,101.6426,1124.3186,1075.6814,,,
-168.4624,99.4858,1125.41064,1074.58936,,,
-5.432,101.1206,1124.87146,1075.12854,,,
435.2784,111.9102,1125.28015,1074.71985,,,
-46.2816,112.2968,1127.97754,1072.02246,,,
31.5918,114.0692,1128.07422,1071.92578,,,
359.4956,123.0288,1128.51733,1071.48267,,,
198.927,128.524,1130.7572,1069.2428,,,
26.2146,130.2108,1132.13098,1067.86902,,,
163.0822,134.6936,1132.55273,1067.44727,,,
93.0414,137.7514,1133.67346,1066.32654,,,
263.9204,144.538,1134.43787,1065.56213,,,
228.6856,150.1466,1136.13452,1063.86548,,,
-181.5402,147.1438,1137.53662,1062.46338,,,
346.4122,155.2038,1136.78601,1063.21399,,,
149.6468,159.2114,1138.8009,1061.1991,,,
133.1334,162.7098,1139.80286,1060.19714,,,
282.7024,169.2496,1140.67749,1059.32251,,,
28.2082,170.203,1142.31238,1057.68762,,,
152.97,174.0704,1142.55078,1057.44922,,,
433.5124,183.5316,1143.51758,1056.48242,,,
10.3696,184.0304,1145.88293,1054.11707,,,
209.3854,188.5872,1146.00757,1053.99243,,,
115.0788,191.1396,1147.14685,1052.85315,,,
158.8484,194.491,1147.78491,1052.21509,,,
393.8836,202.756,1148.6228,1051.3772,,,
-29.4266,201.9402,1150.68896,1049.31104,,,
295.884,207.7162,1150.48499,1049.51501,,,
168.3514,210.9082,1151.92908,1048.07092,,,
175.1714,214.1632,1152.72705,1047.27295,,,
403.3726,221.9898,1153.54077,1046.45923,,,
56.8088,222.3842,1155.49744,1044.50256,,,
288.063,227.5496,1155.59607,1044.40393,,,
93.2064,228.3838,1156.88745,1043.11255,,,
169.23,230.8462,1157.09595,1042.90405,,,
296.1062,235.8966,1157.71155,1042.28845,,,
148.6298,238.2008,1158.97412,1041.02588,,,
385.1476,244.9064,1159.55017,1040.44983,,,
170.4936,246.7524,1161.22656,1038.77344,,,
425.227,253.872,1161.68811,1038.31189,,,
189.5514,255.9248,1163.46802,1036.53198,,,
146.4392,257.0676,1163.9812,1036.0188,,,
371.9748,262.7922,1164.26685,1035.73315,,,
50.7068,261.7878,1165.698,1034.302,,,
419.1942,268.482,1165.44702,1034.55298,,,
103.8758,268.2708,1167.12048,1032.87952,,,
303.0828,272.381,1167.06763,1032.93237,,,
148.4116,272.925,1168.09521,1031.90479,,,
98.4342,272.512,1168.2312,1031.7688,,,
263.9912,275.4444,1168.12793,1031.87207,,,
103.0026,275.0976,1168.86108,1031.13892,,,
480.1734,282.2826,1168.77441,1031.22559,,,
93.4968,282.4362,1170.57068,1029.42932,,,
421.8874,288.302,1170.60901,1029.39099,,,
289.436,291.7672,1172.07544,1027.92456,,,
431.0164,297.4852,1172.94177,1027.05823,,,
265.9446,299.78,1174.37134,1025.62866,,,
481.1746,306.4196,1174.94495,1025.05505,,,
-14.1592,302.844,1176.60498,1023.39508,,,
511.5674,310.1064,1175.71106,1024.28894,,,
-48.946,305.8132,1177.52661,1022.47345,,,
390.895,310.7444,1176.45325,1023.54669,,,
90.3812,309.0614,1177.68616,1022.3139,,,
372.5884,313.449,1177.26538,1022.73462,,,
56.6684,311.1638,1178.36218,1021.63776,,,
486.0504,317.8206,1177.79102,1022.20905,,,
108.0636,316.4432,1179.45508,1020.54486,,,
475.399,322.7388,1179.11084,1020.88922,,,
426.0734,327.7094,1180.68469,1019.31531,,,
503.4294,334.286,1181.92737,1018.07263,,,
427.8542,339.3984,1183.57153,1016.42853,,,
548.3182,347.1402,1184.84961,1015.15039,,,
94.596,344.9706,1186.78503,1013.21497,,,
575.3256,352.3892,1186.24268,1013.75732,,,
39.7086,348.7606,1188.09729,1011.90265,,,
618.8022,356.866,1187.19019,1012.80988,,,
211.4896,356.565,1189.21643,1010.78351,,,
587.357,363.7542,1189.14124,1010.8587,,,
101.6302,360.9606,1190.9386,1009.06146,,,
611.0438,368.6434,1190.24011,1009.75983,,,
111.6028,365.9806,1192.16089,1007.83911,,,
548.5294,372.097,1191.49512,1008.50482,,,
159.875,370.1818,1193.02429,1006.97577,,,
466.9098,374.49,1192.54541,1007.45453,,,
244.2334,374.3512,1193.62256,1006.3775,,,
619.4542,381.7582,1193.58777,1006.41223,,,
480.5358,386.5172,1195.43958,1004.56042,,,
552.5298,392.1664,1196.62927,1003.37073,,,
548.8112,397.9378,1198.04163,1001.95837,,,
435.333,401.1378,1199.4845,1000.51556,,,
373.0202,403.398,1200.28442,999.71558,,,
203.7468,401.6896,1200.84949,999.15051,,,
537.1614,406.9418,1200.42236,999.57758,,,
254.5592,406.3202,1201.73547,998.26453,,,
648.1832,413.6314,1201.58008,998.41992,,,
198.5358,411.6058,1203.40784,996.59216,,,
632.06,418.233,1202.90149,997.09851,,,
243.7572,416.9088,1204.55823,995.44171,,,
529.1038,421.2206,1204.22717,995.77277,,,
358.1238,422.228,1205.30518,994.69489,,,
640.0226,428.545,1205.55701,994.44299,,,
607.5002,434.4212,1207.13623,992.86377,,,
333.5856,434.1354,1208.60535,991.39465,,,
675.6452,441.087,1208.53381,991.46613,,,
253.5732,439.0148,1210.27173,989.72827,,,
695.9012,445.652,1209.75366,990.24634,,,
344.8186,445.153,1211.41296,988.58698,,,
680.0426,450.9794,1211.28821,988.71173,,,
574.4952,455.017,1212.74487,987.25519,,,
328.81,453.351,1213.75427,986.24573,,,
426.9684,453.8346,1213.33777,986.66229,,,
654.9428,459.1984,1213.45862,986.54138,,,
669.609,464.282,1214.79956,985.20038,,,
210.6292,459.3368,1216.07056,983.9295,,,
278.814,455.808,1214.83423,985.16577,,,
682.9064,460.691,1213.95203,986.04797,,,
205.863,455.892,1215.17273,984.82727,,,
526.2022,457.7146,1213.97302,986.02704,,,
136.1492,451.3544,1214.42871,985.57135,,,
489.8606,452.165,1212.83862,987.16138,,,
155.0472,445.609,1213.04126,986.95874,,,
183.3906,439.4104,1211.40222,988.59778,,,
631.4624,442.516,1209.85266,990.1474,,,
742.2146,448.147,1210.62903,989.37103,,,
281.881,444.1898,1212.03674,987.96326,,,
708.4778,448.697,1211.04749,988.95251,,,
586.6736,451.09,1212.17432,987.82574,,,
342.2468,448.0872,1212.77246,987.22748,,,
686.707,452.3148,1212.02185,987.97821,,,
553.027,453.3732,1213.07874,986.92126,,,
479.5386,453.4346,1213.34326,986.65674,,,
480.2052,453.0588,1213.35864,986.64136,,,
678.9632,457.0584,1213.26477,986.73529,,,
286.6824,452.512,1214.26453,985.73541,,,
735.9046,457.4402,1213.12805,986.87195,,,
391.109,455.293,1214.36011,985.63995,,,
561.683,456.2998,1213.82324,986.17676,,,
515.9306,456.6608,1214.07495,985.92505,,,
425.9662,454.7754,1214.16516,985.83484,,,
557.735,456.0416,1213.69385,986.30615,,,
331.972,452.2844,1214.01038,985.98962,,,
646.1144,454.9838,1213.07104,986.92889,,,
485.671,454.312,1213.74597,986.25409,,,
474.3504,453.1102,1213.578,986.422,,,
576.3484,454.1948,1213.27759,986.72247,,,
393.1112,451.0796,1213.54871,986.45129,,,
612.0754,452.6704,1212.7699,987.2301,,,
407.8398,450.1556,1213.1676,986.8324,,,
546.351,450.186,1212.53894,987.46112,,,
490.1652,449.308,1212.54651,987.45349,,,
422.1096,446.7666,1212.32703,987.67297,,,
560.179,447.2072,1211.69165,988.30835,,,
377.3786,443.7354,1211.80176,988.19824,,,
515.1214,443.0644,1210.93384,989.06616,,,
400.1194,440.1972,1210.76611,989.23389,,,
460.7496,438.3088,1210.04932,989.95068,,,
488.0746,437.1678,1209.57727,990.42279,,,
402.4356,434.0834,1209.29199,990.70801,,,
445.6338,432.2448,1208.52087,991.47913,,,
374.3654,428.6814,1208.06116,991.93878,,,
526.8308,428.0366,1207.17041,992.82965,,,
415.6702,425.3676,1207.00916,992.99084,,,
443.4944,423.267,1206.34192,993.65814,,,
423.1922,420.6904,1205.81677,994.18323,,,
387.3322,417.3164,1205.17261,994.82739,,,
441.6766,415.1926,1204.3291,995.6709,,,
442.6706,412.7376,1203.7981,996.20184,,,
522.2666,412.2216,1203.18433,996.81561,,,
312.8248,407.3722,1203.05542,996.94458,,,
501.9306,406.3892,1201.84302,998.15692,,,
292.781,401.3568,1201.59729,998.40271,,,
466.3148,399.6988,1200.33923,999.66083,,,
397.0764,396.8202,1199.92468,1000.07532,,,
394.8672,393.7842,1199.20508,1000.79498,,,
493.318,392.8566,1198.44604,1001.55396,,,
317.5466,388.3374,1198.21411,1001.78583,,,
357.179,384.7286,1197.08435,1002.91565,,,
231.436,378.5252,1196.18213,1003.81787,,,
466.3278,377.1792,1194.63123,1005.36871,,,
333.7996,373.2346,1194.2948,1005.7052,,,
386.7056,370.189,1193.30859,1006.69135,,,
266.0232,364.988,1192.54724,1007.45276,,,
334.7982,360.9764,1191.24695,1008.75305,,,
251.149,355.5868,1190.24414,1009.75586,,,
214.1122,349.2714,1188.89673,1011.10327,,,
445.3242,347.9094,1187.31787,1012.68213,,,
283.0852,342.9116,1186.97729,1013.02264,,,
502.8942,342.9034,1185.72791,1014.27209,,,
110.9608,334.6994,1185.72583,1014.27411,,,
459.4092,333.5536,1183.6748,1016.32513,,,
112.9564,325.5328,1183.38843,1016.61163,,,
398.7156,323.3138,1181.38318,1018.61682,,,
125.0368,315.679,1180.82849,1019.17157,,,
526.7816,316.0672,1178.9198,1021.08026,,,
235.9372,310.6214,1179.01672,1020.98322,,,
461.1168,309.6084,1177.6554,1022.34467,,,
383.0744,307.285,1177.4021,1022.5979,,,
351.285,303.9534,1176.82129,1023.17877,,,
100.948,295.6788,1175.98828,1024.01172,,,
196.3202,289.42,1173.91968,1026.08032,,,
199.5196,283.5392,1172.35498,1027.64502,,,
55.3516,274.6538,1170.88477,1029.11523,,,
293.6848,271.0302,1168.66345,1031.33655,,,
400.7078,269.3172,1167.75757,1032.24243,,,
419.1106,268.4282,1167.32922,1032.67078,,,
234.3272,263.4916,1167.10706,1032.89294,,,
465.8334,263.4626,1165.87292,1034.12708,,,
210.3886,258.168,1165.8656,1034.1344,,,
455.3198,258.3038,1164.54199,1035.45801,,,
194.2588,252.842,1164.57593,1035.42407,,,
120.7768,246.3678,1163.21045,1036.78955,,,
121.2254,238.1208,1161.59192,1038.40808,,,
459.3508,237.9098,1159.53027,1040.46973,,,
0.736,229.0238,1159.47742,1040.52258,,,
463.9278,229.723,1157.25598,1042.74402,,,
-57.2444,219.815,1157.43079,1042.56921,,,
444.7456,220.5596,1154.95374,1045.04626,,,
-94.2372,210.153,1155.13989,1044.86011,,,
413.4934,209.9956,1152.53821,1047.46179,,,
-106.9634,199.54,1152.4989,1047.5011,,,
378.6498,199.4546,1149.88501,1050.11499,,,
222.3294,195.862,1149.86365,1050.13635,,,
256.1212,193.242,1148.96545,1051.03455,,,
285.3424,191.1788,1148.31042,1051.68958,,,
155.141,186.6822,1147.79468,1052.20532,,,
